Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,100287,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,115997.0884,89.7424392,12535.875,35089.36317,99376,2,761,380.5,409.4148263,670,91,100268,20053.6,44343.78655,99376,2,72,132,29.9141464,59.8282928,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,111,1,0,0,0,0.0,0.0,6,6,6.0,0.0,54054.05405,18018.01802,111.0,0.0,111,111,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,9009.009009,9009.009009,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
444,65,1,0,0,0,0.0,0.0,6,6,6.0,0.0,92307.69231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15384.61538,15384.61538,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
22,1266342,41,2664,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7595.10464,67.12246771,15075.5,104051.3997,948537,0,1266342,31658.55,159355.2595,996324,2,317671,7387.697674,19636.44809,104616,1,1328,1424,32.37671972,34.74574799,0,976,111.8372093,239.6868477,57449.78495,0,1,0,113.1529412,2664,29200,243,24,32,0.0,0,0,0.0,0,0,Normal Traffic
80,698,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5730.659026,232.6666667,293.2581343,563,3,698,349.0,489.3178926,695,3,0,0.0,0.0,0,0,104,40,4297.994269,1432.664756,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,543982,4,231,231,0,57.75,115.5,0,0,0.0,0.0,424.6464037,11.02977672,108796.4,242763.5939,543065,58,543982,181327.3333,313324.2578,543123,319,857,857.0,0.0,857,857,136,72,7.35318448,3.67659224,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,5361780,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746020911,1787260.0,3094906.342,5360950,92,5361780,2680890.0,3790177.2,5360950,830,0,0.0,0.0,0,0,104,40,0.559515683,0.186505228,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,229,2,12,6,6,6.0,0.0,0,0,0.0,0.0,52401.74672,8733.624454,229.0,0.0,229,229,229,229.0,0.0,229,229,0,0.0,0.0,0,0,40,0,8733.624454,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,253,-1,1,20,0.0,0,0,0.0,0,0,DoS
53,30997,1,52,52,52,52.0,0.0,68,68,68.0,0.0,3871.342388,64.52237313,30997.0,0.0,30997,30997,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.26118657,32.26118657,52,68,57.33333333,9.237604307,85.33333333,0,0,0,86.0,52,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
21,8666911,9,102,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,33.46059513,2.7691527,376822.2174,983518.0796,3208695,3,5414797,676849.625,1255703.201,2898517,3,8666796,619056.8571,1214704.108,3208695,3,296,488,1.038432263,1.730720438,0,34,11.6,12.51332623,156.5833333,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,510776,4,231,231,0,57.75,115.5,0,0,0.0,0.0,452.2530424,11.74683227,102155.2,228059.3521,510120,35,510776,170258.6667,294358.9755,510155,49,610,610.0,0.0,610,610,136,72,7.831221514,3.915610757,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,6036872,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.975568805,0.662594801,2012290.667,3484522.818,6035871,3,6036872,2012290.667,3484522.818,6035871,3,0,0.0,0.0,0,0,80,0,0.662594801,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,1001.0,1001,1001,6035871.0,6035871,6035871,DDoS
52175,65,1,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
53,153,2,46,23,23,23.0,0.0,23,23,23.0,0.0,601307.1895,26143.79085,51.0,86.60254038,151,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,13071.89542,13071.89542,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5180475,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772129969,1726825.0,2990177.89,5179585,131,5180475,2590237.5,3661890.352,5179585,890,0,0.0,0.0,0,0,104,40,0.579097477,0.193032492,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
6492,67,1,6,6,6,6.0,0.0,6,6,6.0,0.0,358208.9552,59701.49254,22.33333333,23.797759,48,1,0,0.0,0.0,0,0,49,24.5,33.23401872,48,1,20,60,14925.37313,44776.1194,6,6,6.0,0.0,0.0,0,0,1,7.5,6,229,255,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,7010466,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.423452877,0.57057548,2336822.0,4047002.53,7009898,253,7010466,2336822.0,4047002.53,7009898,253,0,0.0,0.0,0,0,80,0,0.57057548,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,568.0,568,568,7009898.0,7009898,7009898,DDoS
80,46,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,236,0,32,0.0,0,0,0.0,0,0,Web Attacks
21,273,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,51282.05128,10989.01099,136.5,71.4177849,187,86,273,273.0,0.0,273,273,0,0.0,0.0,0,0,64,20,7326.007326,3663.003663,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
53,200,2,88,44,44,44.0,0.0,94,94,94.0,0.0,1380000.0,20000.0,66.66666667,32.33161507,104,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,10000.0,10000.0,44,94,64.0,27.38612788,750.0,0,0,0,80.0,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,17067193,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.00347439,0.410143601,2844532.167,6967219.298,17100000,39,17100000,5689051.333,9853075.572,17100000,212,17100000,8533572.0,12100000.0,17100000,796,136,104,0.234367772,0.175775829,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,845.0,845,845,17100000.0,17100000,17100000,DoS
80,70497026,2,12,6,6,6.0,0.0,0,0,0.0,0.0,0.170219947,0.028369991,70500000.0,0.0,70500000,70500000,70500000,70500000.0,0.0,70500000,70500000,0,0.0,0.0,0,0,40,0,0.028369991,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,1024,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,7123335,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.369208383,0.561534731,2374445.0,4112104.258,7122694,273,7123335,2374445.0,4112104.258,7122694,273,0,0.0,0.0,0,0,80,0,0.561534731,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,641.0,641,641,7122694.0,7122694,7122694,DDoS
21,8539689,9,99,19,0,11.0,8.529361055,34,0,12.53333333,14.54975045,33.60778127,2.810406796,371290.8261,983798.4833,3500678,3,4996627,624578.375,1165174.423,2797521,3,8539588,609970.5714,1217022.633,3500678,3,296,488,1.053902548,1.756504247,0,34,11.48,12.41007655,154.01,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,5537874,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.722298846,1845958.0,3196648.729,5537130,158,5537874,2768937.0,3914816.084,5537130,744,0,0.0,0.0,0,0,104,40,0.541724135,0.180574712,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,707,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,14144.27157,4243.281471,353.5,251.0229073,531,176,707,707.0,0.0,707,707,0,0.0,0.0,0,0,44,24,2828.854314,1414.427157,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
53,159,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1396226.415,25157.2327,53.0,90.06664199,157,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,12578.61635,12578.61635,32,79,50.8,25.7429602,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,80034360,8,56,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,145.6499433,0.149935603,7275850.909,21100000.0,70600000,6,78700000,11200000.0,26300000.0,70600000,247,1354806,451602.0,777575.2592,1349464,190,172,92,0.099957068,0.049978534,0,8760,897.1538462,2488.507044,6192667.308,0,0,1,971.9166667,56,256,229,6,20,939.0,939,939,39300000.0,70600000,8072664,DDoS
42,17,13,234,18,18,18.0,0.0,0,0,0.0,0.0,13800000.0,764705.8824,1.416666667,1.164500153,5,1,17,1.416666667,1.164500153,5,1,0,0.0,0.0,0,0,260,0,764705.8824,0.0,18,18,18.0,0.0,0.0,0,0,0,19.38461538,234,-1,-1,12,20,0.0,0,0,0.0,0,0,Normal Traffic
443,92,1,2,2,2,2.0,0.0,6,6,6.0,0.0,86956.52174,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,10869.56522,10869.56522,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,5114543,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.692501363,0.782083561,1704847.667,2952130.202,5113674,388,5114543,1704847.667,2952130.202,5113674,388,0,0.0,0.0,0,0,80,0,0.782083561,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,869.0,869,869,5113674.0,5113674,5113674,DDoS
21,827,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4836.759371,275.6666667,430.5349386,772,3,827,413.5,580.5346674,824,3,0,0.0,0.0,0,0,104,40,3627.569528,1209.189843,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,17054799,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.01365094,0.410441659,2842466.5,6962251.57,17100000,4,17100000,5684896.333,9846065.099,17100000,4,17100000,8527388.0,12100000.0,17100000,563,136,104,0.234538091,0.175903568,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,586.0,586,586,17100000.0,17100000,17100000,DoS
52140,28,1,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,35714.28571,35714.28571,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
80,5848224,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68396833,1949408.0,3375717.674,5847351,131,5848224,2924112.0,4134084.24,5847351,873,0,0.0,0.0,0,0,104,40,0.512976247,0.170992082,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5121655,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.685985292,0.780997549,1707218.333,2956395.666,5120970,306,5121655,1707218.333,2956395.666,5120970,306,0,0.0,0.0,0,0,80,0,0.780997549,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,685.0,685,685,5120970.0,5120970,5120970,DDoS
80,912,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4385.964912,304.0,198.403629,522,134,912,456.0,282.8427125,656,256,0,0.0,0.0,0,0,104,40,3289.473684,1096.491228,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,5573904,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.717629869,1857968.0,3217344.145,5573037,132,5573904,2786952.0,3940119.193,5573037,867,0,0.0,0.0,0,0,104,40,0.538222402,0.179407467,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,536936,4,231,231,0,57.75,115.5,0,0,0.0,0.0,430.2188715,11.17451614,107387.2,239643.878,536075,63,536936,178978.6667,309309.1872,536138,114,793,793.0,0.0,793,793,136,72,7.449677429,3.724838714,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
443,74,1,0,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,1595898,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.506425849,531966.0,920630.9569,1595019,126,1595898,797949.0,1127227.204,1595019,879,0,0.0,0.0,0,0,104,40,1.879819387,0.626606462,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,156,2,46,23,23,23.0,0.0,23,23,23.0,0.0,589743.5897,25641.02564,52.0,87.46999486,153,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,64,64,12820.51282,12820.51282,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
0,118012435,141,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.194789346,842945.9643,2822328.438,20000000,0,118000000,842945.9643,2822328.438,20000000,0,0,0.0,0.0,0,0,0,0,1.194789346,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,-1,-1,0,0,3291857.571,9795862,66,9420803.7,20000000,5046092,Normal Traffic
80,5212701,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.767356501,1737567.0,3008959.374,5212014,127,5212701,2606350.5,3684964.661,5212014,687,0,0.0,0.0,0,0,104,40,0.575517376,0.191839125,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,83757,2,64,32,32,32.0,0.0,98,98,98.0,0.0,3104.218155,47.75720238,27919.0,48314.69697,83708,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,40,40,23.87860119,23.87860119,32,98,58.4,36.1496888,1306.8,0,0,0,73.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,6412382,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.742758931,0.623793155,2137460.667,3701581.658,6411679,317,6412382,2137460.667,3701581.658,6411679,317,0,0.0,0.0,0,0,80,0,0.623793155,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,703.0,703,703,6411679.0,6411679,6411679,DDoS
80,524872,4,231,231,0,57.75,115.5,0,0,0.0,0.0,440.1073024,11.4313585,104974.4,234252.6896,524018,14,524872,174957.3333,302355.3975,524087,14,820,820.0,0.0,820,820,136,72,7.620905668,3.810452834,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,524781,4,231,231,0,57.75,115.5,0,0,0.0,0.0,440.1836195,11.43334077,104956.2,233253.6215,522211,21,524781,174927.0,300804.8655,522266,727,2549,2549.0,0.0,2549,2549,136,72,7.622227177,3.811113588,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
53,150,2,46,23,23,23.0,0.0,23,23,23.0,0.0,613333.3333,26666.66667,50.0,84.87048957,148,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,13333.33333,13333.33333,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5181899,5,30,6,6,6.0,0.0,0,0,0.0,0.0,5.78938339,0.964897232,1295474.75,2590072.865,5180584,3,5181899,1295474.75,2590072.865,5180584,3,0,0.0,0.0,0,0,100,0,0.964897232,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1315.0,1315,1315,5180584.0,5180584,5180584,DDoS
21,260,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,53846.15385,11538.46154,130.0,77.78174593,185,75,260,260.0,0.0,260,260,0,0.0,0.0,0,0,64,20,7692.307692,3846.153846,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
137,22,13,650,50,50,50.0,0.0,0,0,0.0,0.0,29500000.0,590909.0909,1.833333333,1.403458931,6,1,22,1.833333333,1.403458931,6,1,0,0.0,0.0,0,0,416,0,590909.0909,0.0,50,50,50.0,0.0,0.0,0,0,0,53.84615385,650,-1,-1,12,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5282518,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.757214647,1760839.333,3049256.113,5281817,134,5282518,2641259.0,3734312.936,5281817,701,0,0.0,0.0,0,0,104,40,0.567910985,0.189303662,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
8080,61105,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5580.558056,114.5569102,10184.16667,23922.80673,59012,22,61105,20368.33333,34733.76623,60474,22,59709,29854.5,41234.93194,59012,697,92,72,65.46109156,49.09581867,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,561865,4,231,231,0,57.75,115.5,0,0,0.0,0.0,411.1307876,10.67872176,112373.0,246227.3723,552804,116,561865,187288.3333,316660.6701,552920,1457,8934,8934.0,0.0,8934,8934,136,72,7.119147838,3.559573919,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,5210466,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.767685654,1736822.0,3007513.989,5209600,91,5210466,2605233.0,3683131.133,5209600,866,0,0.0,0.0,0,0,104,40,0.575764241,0.191921414,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,212,2,102,51,51,51.0,0.0,112,112,112.0,0.0,1537735.849,18867.92453,70.66666667,38.3970485,115,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,64,64,9433.962264,9433.962264,51,112,75.4,33.41107601,1116.3,0,0,0,94.25,102,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
8080,88940,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3834.045424,78.70474477,14823.33333,35319.9478,86917,36,88940,29646.66667,50757.15412,88255,49,87502,43751.0,61045.94263,86917,585,92,72,44.97413987,33.7306049,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,34082607,203,43906,602,0,216.2857143,228.4931854,1068,0,693.9423077,362.4443399,3405.725389,9.007526918,111381.0686,291676.3582,2310615,4,34100000,168711.7277,345579.0566,2310615,871,34100000,330898.2718,451822.5057,2311512,4,6504,3336,5.956117148,3.05140977,0,1068,376.8701299,360.5524751,129998.0873,0,1,0,378.0977199,43906,29200,1176,101,32,0.0,0,0,0.0,0,0,Web Attacks
21,259,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,54054.05405,11583.01158,129.5,86.97413409,191,68,259,259.0,0.0,259,259,0,0.0,0.0,0,0,64,20,7722.007722,3861.003861,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
21,8646918,9,103,23,0,11.44444444,9.08448005,34,0,12.53333333,14.54975045,33.6536093,2.775555406,375952.9565,970331.3247,3112681,30,5492537,686567.125,1252593.789,2756278,49,8646848,617632.0,1196932.216,3112681,47,296,488,1.040833277,1.734722129,0,34,11.64,12.53621421,157.1566667,0,1,0,12.125,103,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,15548,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,748199.1253,578.8525855,1943.5,5014.349011,14332,4,1069,534.5,686.6006845,1020,49,15416,3083.2,6302.984309,14332,4,72,132,192.9508618,385.9017237,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
21,511,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,19569.47162,5870.841487,255.5,222.7386361,413,98,511,511.0,0.0,511,511,0,0.0,0.0,0,0,44,24,3913.894325,1956.947162,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning
21,9445931,9,107,25,0,11.88888889,9.636447017,34,0,12.53333333,14.54975045,31.23037846,2.540776552,410692.6522,1065694.678,3286568,3,6117526,764690.75,1409392.196,3174198,4,9445775,674698.2143,1315354.262,3286568,3,296,488,0.952791207,1.587985345,0,34,11.8,12.67214794,160.5833333,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
444,124,1,2,2,2,2.0,0.0,6,6,6.0,0.0,64516.12903,16129.03226,124.0,0.0,124,124,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,8064.516129,8064.516129,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,158,2,46,23,23,23.0,0.0,23,23,23.0,0.0,582278.481,25316.4557,52.66666667,89.48929172,156,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,12658.22785,12658.22785,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,99015540,8,1283,837,0,160.375,288.8429813,1460,0,673.5,666.5885538,53.76933762,0.141391947,7616580.0,27400000.0,98800000,49,99000000,14100000.0,37300000.0,98800000,212,177555,35511.0,32590.65824,63547,49,172,132,0.080795398,0.060596549,0,1460,354.9333333,523.956305,274530.2095,0,1,0,380.2857143,1283,8192,509,7,20,0.0,0,0,0.0,0,0,Normal Traffic
8080,66276,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5145.150582,105.6189269,11046.0,25014.61933,62096,95,66276,22092.0,36054.11992,63721,866,64533,32266.5,42185.28346,62096,2437,92,72,60.35367252,45.26525439,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,4994455,5,30,6,6,6.0,0.0,0,0,0.0,0.0,6.006661387,1.001110231,1248613.75,2495994.865,4992606,233,4994455,1248613.75,2495994.865,4992606,233,0,0.0,0.0,0,0,100,0,1.001110231,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
8080,74845,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4556.082571,93.52662168,12474.16667,29562.61509,72815,22,74845,24948.33333,42672.36647,74221,22,73422,36711.0,51058.76646,72815,607,92,72,53.44378382,40.08283786,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
137,22,13,650,50,50,50.0,0.0,0,0,0.0,0.0,29500000.0,590909.0909,1.833333333,1.99240984,8,1,22,1.833333333,1.99240984,8,1,0,0.0,0.0,0,0,260,0,590909.0909,0.0,50,50,50.0,0.0,0.0,0,0,0,53.84615385,650,-1,-1,12,20,0.0,0,0,0.0,0,0,Normal Traffic
53,158,2,118,59,59,59.0,0.0,143,143,143.0,0.0,2556962.025,25316.4557,52.66666667,86.02519011,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,12658.22785,12658.22785,59,143,92.6,46.00869483,2116.8,0,0,0,115.75,118,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
21,8837508,9,107,23,0,11.88888889,9.584420228,34,0,12.53333333,14.54975045,33.38045069,2.715697683,384239.4783,997714.1873,3148906,3,6153093,769136.625,1419432.089,3193338,227,8837361,631240.0714,1231538.192,3148906,3,296,488,1.018386631,1.697311052,0,34,11.8,12.6589889,160.25,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
445,10761166,31,8326,3072,0,268.5806452,637.7002313,420,0,182.0,141.2416985,1179.611949,5.110970317,199280.8519,1152794.259,8142777,1,10800000,358705.5333,1539345.597,8142777,1,10800000,467872.6522,1766671.6,8192470,4,644,504,2.880728724,2.230241593,0,3072,226.6785714,482.6517701,232952.7312,0,1,0,230.8,8326,8192,2050,29,20,52342.0,52342,52342,8142777.0,8142777,8142777,Normal Traffic
53,149,2,118,59,59,59.0,0.0,143,143,143.0,0.0,2711409.396,26845.63758,49.66666667,80.82903769,143,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,13422.81879,13422.81879,59,143,92.6,46.00869483,2116.8,0,0,0,115.75,118,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,50,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1444,1176,0,32,0.0,0,0,0.0,0,0,Web Attacks
